Stagione,Data,Ora,Casa,Ospite,GolCasa,GolOspite,Esito,Arbitro,Giornata,QuartoUomo,Var,Avar,FalliCasa,FalliOspite,GialliCasa,GialliOspite,RossiCasa,RossiOspite
2024/25,14/12/2024,20:00,Vallecano,Real Madrid,3,3,D,,,,,,18,8,4,2,0,0
2024/25,15/12/2024,15:15,Alaves,Ath Bilbao,1,1,D,,,,,,14,17,2,2,0,0
2024/25,15/12/2024,13:00,Ath Madrid,Getafe,1,0,H,,,,,,13,15,3,1,0,0
2024/25,15/12/2024,20:00,Barcelona,Leganes,0,1,A,,,,,,5,13,0,2,0,0
2024/25,15/12/2024,17:30,Sociedad,Las Palmas,0,0,D,,,,,,17,12,2,3,0,0
2024/25,15/12/2024,17:30,Villarreal,Betis,1,2,A,,,,,,19,10,5,2,0,1
2024/25,18/12/2024,20:30,Espanol,Valencia,1,1,D,,,,,,13,11,1,0,0,0
2024/25,18/12/2024,20:30,Villarreal,Vallecano,1,1,D,,,,,,10,15,4,3,1,0
2024/25,20/12/2024,20:00,Girona,Valladolid,3,0,H,,,,,,13,7,3,1,0,0
2024/25,21/12/2024,20:00,Barcelona,Ath Madrid,1,2,A,,,,,,11,8,0,3,0,0
2024/25,21/12/2024,15:15,Celta,Sociedad,2,0,H,,,,,,19,13,3,5,0,0
2024/25,21/12/2024,13:00,Getafe,Mallorca,0,1,A,,,,,,19,13,4,3,0,0
2024/25,21/12/2024,17:30,Osasuna,Ath Bilbao,1,2,A,,,,,,10,13,0,1,0,0
2024/25,22/12/2024,20:00,Betis,Vallecano,1,1,D,,,,,,9,14,0,4,0,0
2024/25,22/12/2024,17:30,Las Palmas,Espanol,1,0,H,,,,,,9,16,4,2,0,0
2024/25,22/12/2024,17:30,Leganes,Villarreal,2,5,A,,,,,,17,15,1,2,2,0
2024/25,22/12/2024,15:15,Real Madrid,Sevilla,4,2,H,,,,,,5,14,1,2,0,0
2024/25,22/12/2024,13:00,Valencia,Alaves,2,2,D,,,,,,20,15,2,1,0,0
2024/25,03/01/2025,20:00,Valencia,Real Madrid,1,2,A,,,,,,16,9,2,3,0,1
2024/25,10/01/2025,20:00,Vallecano,Celta,2,1,H,,,,,,18,9,2,3,0,1
2024/25,11/01/2025,13:00,Alaves,Girona,0,1,A,,,,,,16,11,1,4,0,0
2024/25,11/01/2025,17:30,Espanol,Leganes,1,1,D,,,,,,15,19,2,2,0,1
2024/25,11/01/2025,20:00,Sevilla,Valencia,1,1,D,,,,,,16,8,1,2,0,0
2024/25,11/01/2025,15:15,Valladolid,Betis,1,0,H,,,,,,21,10,2,4,0,0
2024/25,12/01/2025,15:15,Ath Madrid,Osasuna,1,0,H,,,,,,8,14,2,0,0,0
2024/25,12/01/2025,13:00,Las Palmas,Getafe,1,2,A,,,,,,14,17,2,3,0,0
2024/25,13/01/2025,20:00,Sociedad,Villarreal,1,0,H,,,,,,17,6,4,2,0,0
2024/25,17/01/2025,20:00,Espanol,Valladolid,2,1,H,,,,,,13,16,2,2,0,0
2024/25,18/01/2025,17:30,Betis,Alaves,1,3,A,,,,,,12,24,4,5,1,0
2024/25,18/01/2025,20:00,Getafe,Barcelona,1,1,D,,,,,,9,9,3,2,0,0
2024/25,18/01/2025,13:00,Girona,Sevilla,1,2,A,,,,,,6,15,0,4,0,0
2024/25,18/01/2025,15:15,Leganes,Ath Madrid,1,0,H,,,,,,16,6,1,3,0,0
2024/25,19/01/2025,13:00,Celta,Ath Bilbao,1,2,A,,,,,,14,6,0,0,0,0
2024/25,19/01/2025,17:30,Osasuna,Vallecano,1,1,D,,,,,,9,13,3,2,0,0
2024/25,19/01/2025,15:15,Real Madrid,Las Palmas,4,1,H,,,,,,11,13,0,1,0,1
2024/25,19/01/2025,20:00,Valencia,Sociedad,1,0,H,,,,,,10,12,3,4,0,0
2024/25,20/01/2025,20:00,Villarreal,Mallorca,4,0,H,,,,,,9,12,1,3,0,0
2024/25,24/01/2025,20:00,Las Palmas,Osasuna,1,1,D,,,,,,14,17,7,8,1,0
2024/25,25/01/2025,15:15,Ath Madrid,Villarreal,1,1,D,,,,,,10,14,4,2,0,0
2024/25,25/01/2025,13:00,Mallorca,Betis,0,1,A,,,,,,12,18,2,2,1,0
2024/25,25/01/2025,17:30,Sevilla,Espanol,1,1,D,,,,,,13,14,1,4,0,0
2024/25,25/01/2025,20:00,Valladolid,Real Madrid,0,3,A,,,,,,11,12,3,3,1,0
2024/25,26/01/2025,17:30,Ath Bilbao,Leganes,0,0,D,,,,,,10,8,1,1,0,0
2024/25,26/01/2025,20:00,Barcelona,Valencia,7,1,H,,,,,,10,12,0,1,0,0
2024/25,26/01/2025,15:15,Sociedad,Getafe,0,3,A,,,,,,11,15,3,6,0,0
2024/25,26/01/2025,13:00,Vallecano,Girona,2,1,H,,,,,,19,9,3,1,0,0
2024/25,27/01/2025,20:00,Alaves,Celta,1,1,D,,,,,,15,14,2,3,0,0
2024/25,31/01/2025,20:00,Leganes,Vallecano,0,1,A,,,,,,7,19,2,4,1,0
2024/25,01/02/2025,17:30,Ath Madrid,Mallorca,2,0,H,,,,,,9,14,2,3,0,0
2024/25,01/02/2025,20:00,Espanol,Real Madrid,1,0,H,,,,,,14,3,2,0,0,0
2024/25,01/02/2025,13:00,Getafe,Sevilla,0,0,D,,,,,,15,12,4,6,0,0
2024/25,01/02/2025,15:15,Villarreal,Valladolid,5,1,H,,,,,,9,14,1,2,0,0
2024/25,02/02/2025,13:00,Barcelona,Alaves,1,0,H,,,,,,8,20,5,2,0,0
2024/25,02/02/2025,20:00,Betis,Ath Bilbao,2,2,D,,,,,,10,20,3,1,0,0
2024/25,02/02/2025,17:30,Osasuna,Sociedad,2,1,H,,,,,,10,8,3,3,0,0
2024/25,02/02/2025,15:15,Valencia,Celta,2,1,H,,,,,,9,17,1,2,0,0
2024/25,03/02/2025,20:00,Girona,Las Palmas,2,1,H,,,,,,12,12,2,2,0,0
2024/25,07/02/2025,20:00,Vallecano,Valladolid,1,0,H,,,,,,11,15,2,2,0,0
2024/25,08/02/2025,15:15,Ath Bilbao,Girona,3,0,H,,,,,,7,12,0,4,0,0
2024/25,08/02/2025,13:00,Celta,Betis,3,2,H,,,,,,11,11,3,5,0,0
2024/25,08/02/2025,17:30,Las Palmas,Villarreal,1,2,A,,,,,,12,12,6,3,0,0
2024/25,08/02/2025,20:00,Real Madrid,Ath Madrid,1,1,D,,,,,,14,13,1,3,0,0
2024/25,09/02/2025,13:00,Alaves,Getafe,0,1,A,,,,,,16,16,2,6,0,0
2024/25,09/02/2025,20:00,Sevilla,Barcelona,1,4,A,,,,,,14,6,5,2,0,1
2024/25,09/02/2025,17:30,Sociedad,Espanol,2,1,H,,,,,,11,17,1,2,0,0
2024/25,09/02/2025,15:15,Valencia,Leganes,2,0,H,,,,,,14,9,1,1,0,0
2024/25,10/02/2025,20:00,Mallorca,Osasuna,1,1,D,,,,,,7,11,1,4,0,0
2024/25,14/02/2025,20:00,Girona,Getafe,1,2,A,,,,,,11,23,2,3,1,0
2024/25,15/02/2025,17:30,Ath Madrid,Celta,1,1,D,,,,,,8,18,3,5,1,0
2024/25,15/02/2025,13:00,Leganes,Alaves,3,3,D,,,,,,18,15,4,5,1,0
2024/25,15/02/2025,15:15,Osasuna,Real Madrid,1,1,D,,,,,,16,7,3,1,0,1
2024/25,15/02/2025,20:00,Villarreal,Valencia,1,1,D,,,,,,6,17,0,5,0,0
2024/25,16/02/2025,20:00,Betis,Sociedad,3,0,H,,,,,,9,15,0,2,0,2
2024/25,16/02/2025,13:00,Espanol,Ath Bilbao,1,1,D,,,,,,12,8,1,1,0,0
2024/25,16/02/2025,17:30,Mallorca,Las Palmas,3,1,H,,,,,,7,13,1,4,0,0
2024/25,16/02/2025,15:15,Valladolid,Sevilla,0,4,A,,,,,,11,10,4,2,0,0
2024/25,17/02/2025,20:00,Barcelona,Vallecano,1,0,H,,,,,,11,9,2,3,0,0
2024/25,21/02/2025,20:00,Celta,Osasuna,1,0,H,,,,,,11,13,1,0,0,0
2024/25,22/02/2025,13:00,Alaves,Espanol,0,1,A,,,,,,13,17,2,2,0,0
2024/25,22/02/2025,20:00,Las Palmas,Barcelona,0,2,A,,,,,,13,4,1,1,0,0
2024/25,22/02/2025,17:30,Valencia,Ath Madrid,0,3,A,,,,,,18,16,1,3,0,0
2024/25,22/02/2025,15:15,Vallecano,Villarreal,0,1,A,,,,,,15,12,1,4,1,0
2024/25,23/02/2025,13:00,Ath Bilbao,Valladolid,7,1,H,,,,,,10,5,2,3,0,1
2024/25,23/02/2025,17:30,Getafe,Betis,1,2,A,,,,,,17,20,3,0,1,1
2024/25,23/02/2025,15:15,Real Madrid,Girona,2,0,H,,,,,,1,7,0,2,0,0
2024/25,23/02/2025,20:00,Sociedad,Leganes,3,0,H,,,,,,13,13,3,3,0,0
2024/25,24/02/2025,20:00,Sevilla,Mallorca,1,1,D,,,,,,11,12,1,3,0,0
2024/25,28/02/2025,20:00,Valladolid,Las Palmas,1,1,D,,,,,,11,8,2,1,0,1
2024/25,01/03/2025,20:00,Ath Madrid,Ath Bilbao,1,0,H,,,,,,7,8,2,3,0,0
2024/25,01/03/2025,17:30,Betis,Real Madrid,2,1,H,,,,,,17,12,3,4,0,0
2024/25,01/03/2025,13:00,Girona,Celta,2,2,D,,,,,,8,17,0,0,0,0
2024/25,01/03/2025,15:15,Vallecano,Sevilla,1,1,D,,,,,,14,9,1,0,0,0
2024/25,02/03/2025,15:15,Barcelona,Sociedad,4,0,H,,,,,,15,6,0,0,0,1
2024/25,02/03/2025,13:00,Leganes,Getafe,1,0,H,,,,,,15,15,1,1,0,0
2024/25,02/03/2025,17:30,Mallorca,Alaves,1,1,D,,,,,,20,14,0,2,0,0
2024/25,02/03/2025,20:00,Osasuna,Valencia,3,3,D,,,,,,10,7,2,1,0,0
2024/25,08/03/2025,15:15,Alaves,Villarreal,1,0,H,,,,,,11,13,3,1,2,0
2024/25,08/03/2025,13:00,Celta,Leganes,2,1,H,,,,,,10,9,3,2,0,0
2024/25,08/03/2025,17:30,Valencia,Valladolid,2,1,H,,,,,,11,10,1,3,0,0
2024/25,09/03/2025,17:30,Ath Bilbao,Mallorca,1,1,D,,,,,,6,13,1,3,0,0
2024/25,09/03/2025,17:30,Betis,Las Palmas,1,0,H,,,,,,12,14,2,8,0,1
2024/25,09/03/2025,13:00,Getafe,Ath Madrid,2,1,H,,,,,,10,14,6,2,0,1
2024/25,09/03/2025,15:15,Real Madrid,Vallecano,2,1,H,,,,,,12,17,3,1,0,0
2024/25,09/03/2025,20:00,Sociedad,Sevilla,0,1,A,,,,,,14,12,2,1,0,0
2024/25,10/03/2025,20:00,Espanol,Girona,1,1,D,,,,,,11,13,3,3,0,0
2024/25,14/03/2025,20:00,Las Palmas,Alaves,2,2,D,,,,,,10,22,5,5,0,0
2024/25,15/03/2025,20:00,Girona,Valencia,1,1,D,,,,,,12,5,2,1,0,0
2024/25,15/03/2025,15:15,Mallorca,Espanol,2,1,H,,,,,,10,12,0,2,0,0
2024/25,15/03/2025,13:00,Valladolid,Celta,0,1,A,,,,,,9,15,3,3,0,0
2024/25,15/03/2025,17:30,Villarreal,Real Madrid,1,2,A,,,,,,17,3,2,1,0,0
2024/25,16/03/2025,20:00,Ath Madrid,Barcelona,2,4,A,,,,,,10,11,1,3,0,0
2024/25,16/03/2025,13:00,Leganes,Betis,2,3,A,,,,,,16,5,2,1,0,0
2024/25,16/03/2025,17:30,Osasuna,Getafe,1,2,A,,,,,,19,15,2,3,0,1
2024/25,16/03/2025,15:15,Sevilla,Ath Bilbao,0,1,A,,,,,,13,12,4,2,0,0
2024/25,16/03/2025,17:30,Vallecano,Sociedad,2,2,D,,,,,,16,9,3,2,0,0
2024/25,27/03/2025,20:00,Barcelona,Osasuna,3,0,H,,,,,,7,14,1,3,0,0
2024/25,29/03/2025,17:30,Alaves,Vallecano,0,2,A,,,,,,14,12,3,5,0,0
2024/25,29/03/2025,15:15,Espanol,Ath Madrid,1,1,D,,,,,,12,14,2,1,0,0
2024/25,29/03/2025,20:00,Real Madrid,Leganes,3,2,H,,,,,,9,13,1,4,0,0
2024/25,29/03/2025,13:00,Sociedad,Valladolid,2,1,H,,,,,,20,10,2,3,0,0
2024/25,30/03/2025,17:30,Ath Bilbao,Osasuna,0,0,D,,,,,,12,12,1,1,0,0
2024/25,30/03/2025,15:15,Barcelona,Girona,4,1,H,,,,,,8,11,0,1,0,0
2024/25,30/03/2025,20:00,Betis,Sevilla,2,1,H,,,,,,10,22,4,4,0,0
2024/25,30/03/2025,13:00,Getafe,Villarreal,1,2,A,,,,,,16,21,1,4,0,0
2024/25,30/03/2025,17:30,Valencia,Mallorca,1,0,H,,,,,,16,15,5,5,0,0
2024/25,31/03/2025,20:00,Celta,Las Palmas,1,1,D,,,,,,17,5,3,0,0,0
2024/25,04/04/2025,20:00,Vallecano,Espanol,0,4,A,,,,,,8,10,2,2,0,0
2024/25,05/04/2025,20:00,Barcelona,Betis,1,1,D,,,,,,16,12,2,1,0,0
2024/25,05/04/2025,13:00,Girona,Alaves,0,1,A,,,,,,9,16,1,4,0,0
2024/25,05/04/2025,17:30,Mallorca,Celta,1,2,A,,,,,,9,11,3,0,0,0
2024/25,05/04/2025,15:15,Real Madrid,Valencia,1,2,A,,,,,,10,13,0,4,0,0
2024/25,06/04/2025,13:00,Las Palmas,Sociedad,1,3,A,,,,,,7,10,0,2,0,0
2024/25,06/04/2025,15:15,Sevilla,Ath Madrid,1,2,A,,,,,,14,12,1,4,0,0
2024/25,06/04/2025,17:30,Valladolid,Getafe,0,4,A,,,,,,11,17,3,1,1,0
2024/25,06/04/2025,20:00,Villarreal,Ath Bilbao,0,0,D,,,,,,9,13,0,1,1,0
2024/25,07/04/2025,20:00,Leganes,Osasuna,1,1,D,,,,,,18,14,3,3,0,0
2024/25,11/04/2025,20:00,Valencia,Sevilla,1,0,H,,,,,,10,18,3,2,0,0
2024/25,12/04/2025,17:30,Celta,Espanol,0,2,A,,,,,,14,10,2,2,0,0
2024/25,12/04/2025,15:15,Getafe,Las Palmas,1,3,A,,,,,,14,15,0,2,1,0
2024/25,12/04/2025,20:00,Leganes,Barcelona,0,1,A,,,,,,10,4,2,1,0,0
2024/25,12/04/2025,13:00,Sociedad,Mallorca,0,2,A,,,,,,11,12,3,1,0,0
2024/25,13/04/2025,15:15,Alaves,Real Madrid,0,1,A,,,,,,21,12,4,4,1,1
2024/25,13/04/2025,20:00,Ath Bilbao,Vallecano,3,1,H,,,,,,12,7,4,3,0,0
2024/25,13/04/2025,17:30,Betis,Villarreal,1,2,A,,,,,,4,13,0,4,0,0
2024/25,13/04/2025,13:00,Osasuna,Girona,2,1,H,,,,,,17,15,2,0,0,0
2024/25,14/04/2025,20:00,Ath Madrid,Valladolid,4,2,H,,,,,,11,8,1,1,0,0
2024/25,18/04/2025,20:00,Espanol,Getafe,1,0,H,,,,,,12,15,0,2,0,1
2024/25,19/04/2025,15:15,Barcelona,Celta,4,3,H,,,,,,10,13,2,2,0,0
2024/25,19/04/2025,20:00,Las Palmas,Ath Madrid,1,0,H,,,,,,13,13,3,1,0,0
2024/25,19/04/2025,17:30,Mallorca,Leganes,0,0,D,,,,,,17,15,2,1,0,0
2024/25,19/04/2025,13:00,Vallecano,Valencia,1,1,D,,,,,,18,13,3,1,0,0
2024/25,20/04/2025,20:00,Real Madrid,Ath Bilbao,1,0,H,,,,,,7,15,1,2,0,0
2024/25,20/04/2025,17:30,Sevilla,Alaves,1,1,D,,,,,,10,11,2,2,0,0
2024/25,20/04/2025,13:00,Valladolid,Osasuna,2,3,A,,,,,,12,17,2,0,0,0
2024/25,20/04/2025,15:15,Villarreal,Sociedad,2,2,D,,,,,,12,12,5,1,0,0
2024/25,21/04/2025,20:00,Girona,Betis,1,3,A,,,,,,13,11,3,2,0,0
2024/25,22/04/2025,20:30,Barcelona,Mallorca,1,0,H,,,,,,10,7,0,1,0,0
2024/25,22/04/2025,18:00,Valencia,Espanol,1,1,D,,,,,,7,7,2,1,0,0
2024/25,23/04/2025,20:30,Alaves,Sociedad,1,0,H,,,,,,17,17,4,5,0,0
2024/25,23/04/2025,18:00,Ath Bilbao,Las Palmas,1,0,H,,,,,,13,9,1,3,0,0
2024/25,23/04/2025,18:00,Celta,Villarreal,3,0,H,,,,,,16,10,2,1,0,1
2024/25,23/04/2025,20:30,Getafe,Real Madrid,0,1,A,,,,,,15,7,3,1,0,0
2024/25,24/04/2025,20:30,Ath Madrid,Vallecano,3,0,H,,,,,,8,15,0,2,0,0
2024/25,24/04/2025,20:30,Betis,Valladolid,5,1,H,,,,,,7,7,1,0,0,0
2024/25,24/04/2025,18:00,Leganes,Girona,1,1,D,,,,,,16,18,4,2,1,0
2024/25,24/04/2025,18:00,Osasuna,Sevilla,1,0,H,,,,,,14,13,4,2,0,1
2024/25,27/04/2025,15:15,Villarreal,Espanol,1,0,H,,,,,,19,11,4,0,0,0
2024/25,02/05/2025,20:00,Vallecano,Getafe,1,0,H,,,,,,12,13,3,2,0,1
2024/25,03/05/2025,13:00,Alaves,Ath Madrid,0,0,D,,,,,,18,13,3,2,0,0
2024/25,03/05/2025,17:30,Las Palmas,Valencia,2,3,A,,,,,,12,6,1,1,0,0
2024/25,03/05/2025,20:00,Valladolid,Barcelona,1,2,A,,,,,,12,15,3,2,0,0
2024/25,03/05/2025,15:15,Villarreal,Osasuna,4,2,H,,,,,,10,18,4,1,0,0
2024/25,04/05/2025,17:30,Espanol,Betis,1,2,A,,,,,,16,10,2,0,0,0
2024/25,04/05/2025,13:00,Real Madrid,Celta,3,2,H,,,,,,5,11,2,1,0,0
2024/25,04/05/2025,15:15,Sevilla,Leganes,2,2,D,,,,,,17,12,4,5,0,0
2024/25,04/05/2025,20:00,Sociedad,Ath Bilbao,0,0,D,,,,,,18,13,1,2,0,0
2024/25,05/05/2025,20:00,Girona,Mallorca,1,0,H,,,,,,11,14,0,2,0,0
2024/25,09/05/2025,20:00,Las Palmas,Vallecano,0,1,A,,,,,,8,9,2,3,0,0
2024/25,10/05/2025,20:00,Ath Madrid,Sociedad,4,0,H,,,,,,7,12,0,1,0,0
2024/25,10/05/2025,15:15,Celta,Sevilla,3,2,H,,,,,,11,16,0,2,1,0
2024/25,10/05/2025,17:30,Girona,Villarreal,0,1,A,,,,,,13,10,2,3,0,0
2024/25,10/05/2025,17:30,Mallorca,Valladolid,2,1,H,,,,,,16,12,2,1,0,0
2024/25,10/05/2025,13:00,Valencia,Getafe,3,0,H,,,,,,17,20,3,5,0,0
2024/25,11/05/2025,17:30,Ath Bilbao,Alaves,1,0,H,,,,,,17,12,1,1,0,0
2024/25,11/05/2025,15:15,Barcelona,Real Madrid,4,3,H,,,,,,17,15,4,3,0,0
2024/25,11/05/2025,20:00,Betis,Osasuna,1,1,D,,,,,,8,12,3,2,0,0
2024/25,11/05/2025,13:00,Leganes,Espanol,3,2,H,,,,,,14,18,2,2,0,0
2024/25,13/05/2025,20:30,Sevilla,Las Palmas,1,0,H,,,,,,22,15,6,6,0,0
2024/25,13/05/2025,19:00,Sociedad,Celta,0,1,A,,,,,,18,11,3,1,0,0
2024/25,13/05/2025,18:00,Valladolid,Girona,0,1,A,,,,,,5,19,0,0,0,0
2024/25,14/05/2025,18:00,Alaves,Valencia,1,0,H,,,,,,16,10,4,3,0,0
2024/25,14/05/2025,20:30,Real Madrid,Mallorca,2,1,H,,,,,,6,15,0,3,0,0
2024/25,14/05/2025,18:00,Villarreal,Leganes,3,0,H,,,,,,5,11,1,1,0,0
2024/25,15/05/2025,20:30,Espanol,Barcelona,0,2,A,,,,,,8,10,2,2,1,0
2024/25,15/05/2025,20:30,Getafe,Ath Bilbao,0,2,A,,,,,,10,7,1,0,0,0
2024/25,15/05/2025,18:00,Osasuna,Ath Madrid,2,0,H,,,,,,12,11,1,1,0,0
2024/25,15/05/2025,18:00,Vallecano,Betis,2,2,D,,,,,,8,18,1,3,0,0
2024/25,18/05/2025,18:00,Ath Madrid,Betis,4,1,H,,,,,,12,9,1,1,0,0
2024/25,18/05/2025,18:00,Barcelona,Villarreal,2,3,A,,,,,,14,9,2,0,0,0
2024/25,18/05/2025,18:00,Celta,Vallecano,1,2,A,,,,,,10,17,2,3,0,0
2024/25,18/05/2025,18:00,Las Palmas,Leganes,0,1,A,,,,,,15,12,2,2,0,0
2024/25,18/05/2025,18:00,Mallorca,Getafe,1,2,A,,,,,,14,9,2,2,0,0
2024/25,18/05/2025,18:00,Osasuna,Espanol,2,0,H,,,,,,11,5,1,1,0,0
2024/25,18/05/2025,18:00,Sevilla,Real Madrid,0,2,A,,,,,,7,9,0,1,2,0
2024/25,18/05/2025,18:00,Sociedad,Girona,3,2,H,,,,,,10,9,1,3,0,0
2024/25,18/05/2025,18:00,Valencia,Ath Bilbao,0,1,A,,,,,,10,16,3,1,0,0
2024/25,18/05/2025,18:00,Valladolid,Alaves,0,1,A,,,,,,12,24,0,2,0,0
2024/25,23/05/2025,20:00,Betis,Valencia,1,1,D,,,,,,8,12,1,2,0,0
2024/25,24/05/2025,20:00,Alaves,Osasuna,1,1,D,,,,,,15,6,2,2,0,0
2024/25,24/05/2025,17:30,Espanol,Las Palmas,2,0,H,,,,,,12,11,3,2,0,0
2024/25,24/05/2025,20:00,Getafe,Celta,1,2,A,,,,,,13,10,3,4,1,0
2024/25,24/05/2025,17:30,Leganes,Valladolid,3,0,H,,,,,,11,16,0,1,0,0
2024/25,24/05/2025,15:15,Real Madrid,Sociedad,2,0,H,,,,,,5,7,0,0,0,0
2024/25,24/05/2025,20:00,Vallecano,Mallorca,0,0,D,,,,,,9,14,2,2,0,0
2024/25,25/05/2025,20:00,Ath Bilbao,Barcelona,0,3,A,,,,,,21,10,1,0,0,0
2024/25,25/05/2025,13:00,Girona,Ath Madrid,0,4,A,,,,,,13,11,0,1,0,0
2024/25,25/05/2025,15:15,Villarreal,Sevilla,4,2,H,,,,,,8,14,0,1,0,0
2025/26,15/08/2025,18:00,Girona,Vallecano,1,3,A,,,,,,8,17,0,1,1,0
2025/26,15/08/2025,20:30,Villarreal,Oviedo,2,0,H,,,,,,10,8,1,2,0,1
2025/26,16/08/2025,20:30,Alaves,Levante,2,1,H,,,,,,15,13,0,1,0,0
2025/26,16/08/2025,18:30,Mallorca,Barcelona,0,3,A,,,,,,8,17,4,1,2,0
2025/26,16/08/2025,20:30,Valencia,Sociedad,1,1,D,,,,,,5,11,1,2,0,0
2025/26,17/08/2025,18:30,Ath Bilbao,Sevilla,3,2,H,,,,,,8,12,0,2,0,0
2025/26,17/08/2025,16:00,Celta,Getafe,0,2,A,,,,,,15,17,3,2,0,0
2025/26,17/08/2025,20:30,Espanol,Ath Madrid,2,1,H,,,,,,14,11,3,3,0,0
2025/26,18/08/2025,20:00,Elche,Betis,1,1,D,,,,,,14,13,0,1,0,0
2025/26,19/08/2025,20:00,Real Madrid,Osasuna,1,0,H,,,,,,10,12,1,0,0,1
2025/26,22/08/2025,20:30,Betis,Alaves,1,0,H,,,,,,10,17,2,3,0,0
2025/26,23/08/2025,18:30,Ath Madrid,Elche,1,1,D,,,,,,14,7,0,3,0,0
2025/26,23/08/2025,20:30,Levante,Barcelona,2,3,A,,,,,,10,8,3,1,0,0
2025/26,23/08/2025,16:00,Mallorca,Celta,1,1,D,,,,,,12,12,3,3,0,0
2025/26,24/08/2025,16:00,Osasuna,Valencia,1,0,H,,,,,,14,13,2,1,0,1
2025/26,24/08/2025,20:30,Oviedo,Real Madrid,0,3,A,,,,,,8,7,2,1,0,0
2025/26,24/08/2025,18:30,Sociedad,Espanol,2,2,D,,,,,,16,18,2,2,0,0
2025/26,24/08/2025,18:30,Villarreal,Girona,5,0,H,,,,,,8,9,1,2,0,0
2025/26,25/08/2025,18:30,Ath Bilbao,Vallecano,1,0,H,,,,,,13,13,0,4,0,0
2025/26,25/08/2025,20:30,Sevilla,Getafe,1,2,A,,,,,,10,24,2,2,0,0
2025/26,27/08/2025,20:00,Celta,Betis,1,1,D,,,,,,13,11,1,2,0,0
2025/26,29/08/2025,18:30,Elche,Levante,2,0,H,,,,,,14,17,1,2,0,0
2025/26,29/08/2025,20:30,Valencia,Getafe,3,0,H,,,,,,18,7,2,0,0,0
2025/26,30/08/2025,16:00,Alaves,Ath Madrid,1,1,D,,,,,,10,17,2,3,0,0
2025/26,30/08/2025,18:30,Girona,Sevilla,0,2,A,,,,,,5,14,0,2,0,0
2025/26,30/08/2025,18:00,Oviedo,Sociedad,1,0,H,,,,,,7,18,2,1,0,0
2025/26,30/08/2025,20:30,Real Madrid,Mallorca,2,1,H,,,,,,12,7,2,0,0,0
2025/26,31/08/2025,18:00,Betis,Ath Bilbao,1,2,A,,,,,,9,16,1,4,0,1
2025/26,31/08/2025,16:00,Celta,Villarreal,1,1,D,,,,,,11,8,1,1,0,0
2025/26,31/08/2025,18:30,Espanol,Osasuna,1,0,H,,,,,,13,14,2,3,0,0
2025/26,31/08/2025,20:30,Vallecano,Barcelona,1,1,D,,,,,,16,8,4,1,0,0
2025/26,12/09/2025,20:00,Sevilla,Elche,2,2,D,,,,,,23,19,4,3,0,0
2025/26,13/09/2025,17:30,Ath Bilbao,Alaves,0,1,A,,,,,,17,21,4,3,0,0
2025/26,13/09/2025,20:00,Ath Madrid,Villarreal,2,0,H,,,,,,12,15,2,4,0,0
2025/26,13/09/2025,13:00,Getafe,Oviedo,2,0,H,,,,,,12,18,2,5,0,1
2025/26,13/09/2025,15:15,Sociedad,Real Madrid,1,2,A,,,,,,17,7,2,1,0,1
2025/26,14/09/2025,20:00,Barcelona,Valencia,6,0,H,,,,,,9,8,0,1,0,0
2025/26,14/09/2025,13:00,Celta,Girona,1,1,D,,,,,,7,9,0,3,0,0
2025/26,14/09/2025,15:15,Levante,Betis,2,2,D,,,,,,16,11,3,2,0,0
2025/26,14/09/2025,17:30,Osasuna,Vallecano,2,0,H,,,,,,13,7,3,2,0,0
2025/26,15/09/2025,20:00,Espanol,Mallorca,3,2,H,,,,,,9,16,2,1,1,0
2025/26,19/09/2025,20:00,Betis,Sociedad,3,1,H,,,,,,7,20,3,7,0,0
2025/26,20/09/2025,17:30,Alaves,Sevilla,1,2,A,,,,,,20,19,1,7,0,0
2025/26,20/09/2025,13:00,Girona,Levante,0,4,A,,,,,,11,17,4,3,2,0
2025/26,20/09/2025,15:15,Real Madrid,Espanol,2,0,H,,,,,,10,20,2,0,0,0
2025/26,20/09/2025,20:00,Valencia,Ath Bilbao,2,0,H,,,,,,13,6,1,1,0,1
2025/26,20/09/2025,17:30,Villarreal,Osasuna,2,1,H,,,,,,10,11,2,3,0,1
2025/26,21/09/2025,20:00,Barcelona,Getafe,3,0,H,,,,,,9,15,2,4,0,0
2025/26,21/09/2025,17:30,Elche,Oviedo,1,0,H,,,,,,9,18,2,2,0,0
2025/26,21/09/2025,15:15,Mallorca,Ath Madrid,1,1,D,,,,,,14,6,0,0,0,1
2025/26,21/09/2025,13:00,Vallecano,Celta,1,1,D,,,,,,8,10,1,1,0,0
2025/26,23/09/2025,18:00,Ath Bilbao,Girona,1,1,D,,,,,,19,15,0,2,0,0
2025/26,23/09/2025,18:00,Espanol,Valencia,2,2,D,,,,,,9,9,1,4,0,0
2025/26,23/09/2025,20:30,Levante,Real Madrid,1,4,A,,,,,,17,9,1,1,0,0
2025/26,23/09/2025,20:30,Sevilla,Villarreal,1,2,A,,,,,,17,14,2,3,0,0
2025/26,24/09/2025,20:30,Ath Madrid,Vallecano,3,2,H,,,,,,6,12,3,4,0,0
2025/26,24/09/2025,18:00,Getafe,Alaves,1,1,D,,,,,,14,20,2,3,0,0
2025/26,24/09/2025,20:30,Sociedad,Mallorca,1,0,H,,,,,,13,15,2,2,0,0
